redemption_option,date,coupon_stake,money_coupon,nominal,redemption_price,currency,isin
-,07.02.2026,18%,7.4,33.33,-,RUB,RU000A108AJ8
-,09.03.2026,18%,6.9,33.33,-,RUB,RU000A108AJ8
-,08.04.2026,18%,6.41,33.33,-,RUB,RU000A108AJ8
-,08.05.2026,18%,5.92,33.33,-,RUB,RU000A108AJ8
-,07.06.2026,18%,5.43,33.33,-,RUB,RU000A108AJ8
-,07.07.2026,18%,4.93,33.33,-,RUB,RU000A108AJ8
-,06.08.2026,18%,4.44,33.33,-,RUB,RU000A108AJ8
-,05.09.2026,18%,3.95,33.33,-,RUB,RU000A108AJ8
-,05.10.2026,18%,3.45,33.33,-,RUB,RU000A108AJ8
-,04.11.2026,18%,2.96,33.33,-,RUB,RU000A108AJ8
-,04.12.2026,18%,2.47,33.33,-,RUB,RU000A108AJ8
-,03.01.2027,18%,1.97,33.33,-,RUB,RU000A108AJ8
-,02.02.2027,18%,1.48,33.33,-,RUB,RU000A108AJ8
-,04.03.2027,18%,0.99,33.33,-,RUB,RU000A108AJ8
MAT,03.04.2027,18%,0.49,33.43,-,RUB,RU000A108AJ8
-,29.09.2023,12.05%,60.08,-,-,RUB,RU000A1061A2
-,29.03.2024,12.05%,60.08,-,-,RUB,RU000A1061A2
-,27.09.2024,12.05%,60.08,-,-,RUB,RU000A1061A2
-,28.03.2025,12.05%,60.08,-,-,RUB,RU000A1061A2
-,26.09.2025,12.05%,60.08,-,-,RUB,RU000A1061A2
MAT,27.03.2026,12.05%,60.08,1000,-,RUB,RU000A1061A2
-,17.05.2023,9.2%,22.94,-,-,RUB,RU000A105UU9
-,16.08.2023,9.2%,22.94,-,-,RUB,RU000A105UU9
-,15.11.2023,9.2%,22.94,-,-,RUB,RU000A105UU9
-,14.02.2024,9.2%,22.94,-,-,RUB,RU000A105UU9
-,15.05.2024,9.2%,22.94,-,-,RUB,RU000A105UU9
-,14.08.2024,9.2%,22.94,-,-,RUB,RU000A105UU9
-,13.11.2024,9.2%,22.94,-,-,RUB,RU000A105UU9
-,12.02.2025,9.2%,22.94,-,-,RUB,RU000A105UU9
-,14.05.2025,9.2%,22.94,-,-,RUB,RU000A105UU9
-,13.08.2025,9.2%,22.94,-,-,RUB,RU000A105UU9
-,12.11.2025,9.2%,22.94,-,-,RUB,RU000A105UU9
MAT,11.02.2026,9.2%,22.94,1000,-,RUB,RU000A105UU9
-,21.01.2025,3.1%,31,-,-,RUB,RU000A107R03
MAT,21.01.2026,3.1%,31,1000,-,RUB,RU000A107R03
-,13.12.2018,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,13.06.2019,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,12.12.2019,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,11.06.2020,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,10.12.2020,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,10.06.2021,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,09.12.2021,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,09.06.2022,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,08.12.2022,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,08.06.2023,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,07.12.2023,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
PUT,06.06.2024,7.3%,36.4,-,-,RUB,RU000A0ZZ9R4
-,05.12.2024,16.5%,82.27,-,-,RUB,RU000A0ZZ9R4
PUT,05.06.2025,16.5%,82.27,-,-,RUB,RU000A0ZZ9R4
-,04.12.2025,-,-,-,-,RUB,RU000A0ZZ9R4
-,04.06.2026,-,-,-,-,RUB,RU000A0ZZ9R4
-,03.12.2026,-,-,-,-,RUB,RU000A0ZZ9R4
-,03.06.2027,-,-,-,-,RUB,RU000A0ZZ9R4
-,02.12.2027,-,-,-,-,RUB,RU000A0ZZ9R4
-,01.06.2028,-,-,-,-,RUB,RU000A0ZZ9R4
-,30.11.2028,-,-,-,-,RUB,RU000A0ZZ9R4
-,31.05.2029,-,-,-,-,RUB,RU000A0ZZ9R4
-,29.11.2029,-,-,-,-,RUB,RU000A0ZZ9R4
-,30.05.2030,-,-,-,-,RUB,RU000A0ZZ9R4
-,28.11.2030,-,-,-,-,RUB,RU000A0ZZ9R4
-,29.05.2031,-,-,-,-,RUB,RU000A0ZZ9R4
-,27.11.2031,-,-,-,-,RUB,RU000A0ZZ9R4
-,27.05.2032,-,-,-,-,RUB,RU000A0ZZ9R4
-,25.11.2032,-,-,-,-,RUB,RU000A0ZZ9R4
MAT,26.05.2033,-,-,1000,-,RUB,RU000A0ZZ9R4
-,20.03.2018,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,19.06.2018,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,18.09.2018,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,18.12.2018,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,19.03.2019,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,18.06.2019,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,17.09.2019,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,17.12.2019,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,17.03.2020,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,16.06.2020,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,15.09.2020,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,15.12.2020,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,16.03.2021,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,15.06.2021,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,14.09.2021,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,14.12.2021,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,15.03.2022,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,14.06.2022,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,13.09.2022,7.91%,19.72,-,-,RUB,RU000A0ZYKU8
-,13.12.2022,7.91%,19.72,100,-,RUB,RU000A0ZYKU8
-,14.03.2023,7.91%,17.75,-,-,RUB,RU000A0ZYKU8
-,13.06.2023,7.91%,17.75,-,-,RUB,RU000A0ZYKU8
-,12.09.2023,7.91%,17.75,-,-,RUB,RU000A0ZYKU8
-,12.12.2023,7.91%,17.75,200,-,RUB,RU000A0ZYKU8
-,12.03.2024,7.91%,13.8,-,-,RUB,RU000A0ZYKU8
-,11.06.2024,7.91%,13.8,-,-,RUB,RU000A0ZYKU8
-,10.09.2024,7.91%,13.8,-,-,RUB,RU000A0ZYKU8
MAT,17.12.2024,7.81%,14.68,700,-,RUB,RU000A0ZYKU8
-,26.05.2024,16%,13.15,27.7,-,RUB,RU000A108C58
-,25.06.2024,16%,12.79,27.7,-,RUB,RU000A108C58
-,25.07.2024,16%,12.42,27.7,-,RUB,RU000A108C58
-,24.08.2024,16%,12.06,27.7,-,RUB,RU000A108C58
-,23.09.2024,16%,11.69,27.7,-,RUB,RU000A108C58
-,23.10.2024,16%,11.33,27.7,-,RUB,RU000A108C58
-,22.11.2024,16%,10.97,27.7,-,RUB,RU000A108C58
-,22.12.2024,16%,10.6,27.7,-,RUB,RU000A108C58
-,21.01.2025,16%,10.24,27.7,-,RUB,RU000A108C58
-,20.02.2025,16%,9.87,27.7,-,RUB,RU000A108C58
-,22.03.2025,16%,9.51,27.7,-,RUB,RU000A108C58
-,21.04.2025,16%,9.14,27.7,-,RUB,RU000A108C58
-,21.05.2025,16%,8.78,27.7,-,RUB,RU000A108C58
-,20.06.2025,16%,8.42,27.7,-,RUB,RU000A108C58
-,20.07.2025,16%,8.05,27.7,-,RUB,RU000A108C58
-,19.08.2025,16%,7.69,27.7,-,RUB,RU000A108C58
-,18.09.2025,16%,7.32,27.7,-,RUB,RU000A108C58
-,18.10.2025,16%,6.96,27.7,-,RUB,RU000A108C58
-,17.11.2025,16%,6.59,27.7,-,RUB,RU000A108C58
-,17.12.2025,16%,6.23,27.7,-,RUB,RU000A108C58
-,16.01.2026,16%,5.87,27.7,-,RUB,RU000A108C58
-,15.02.2026,16%,5.5,27.7,-,RUB,RU000A108C58
-,17.03.2026,16%,5.14,27.7,-,RUB,RU000A108C58
-,16.04.2026,16%,4.77,27.7,-,RUB,RU000A108C58
-,16.05.2026,16%,4.41,27.7,-,RUB,RU000A108C58
-,15.06.2026,16%,4.04,27.7,-,RUB,RU000A108C58
-,15.07.2026,16%,3.68,27.7,-,RUB,RU000A108C58
-,14.08.2026,16%,3.32,27.7,-,RUB,RU000A108C58
-,13.09.2026,16%,2.95,27.7,-,RUB,RU000A108C58
-,13.10.2026,16%,2.59,27.7,-,RUB,RU000A108C58
-,12.11.2026,16%,2.22,27.7,-,RUB,RU000A108C58
-,12.12.2026,16%,1.86,27.7,-,RUB,RU000A108C58
-,11.01.2027,16%,1.49,27.7,-,RUB,RU000A108C58
-,10.02.2027,16%,1.13,27.7,-,RUB,RU000A108C58
-,12.03.2027,16%,0.77,27.7,-,RUB,RU000A108C58
MAT,11.04.2027,16%,0.4,30.5,-,RUB,RU000A108C58
-,31.01.2023,14%,69.81,-,-,RUB,RU000A105054
-,01.08.2023,14%,69.81,-,-,RUB,RU000A105054
-,30.01.2024,14%,69.81,-,-,RUB,RU000A105054
-,30.07.2024,14%,69.81,-,-,RUB,RU000A105054
-,28.01.2025,14%,69.81,-,-,RUB,RU000A105054
-,29.07.2025,14%,69.81,-,-,RUB,RU000A105054
-,27.01.2026,14%,69.81,-,-,RUB,RU000A105054
-,28.07.2026,14%,69.81,-,-,RUB,RU000A105054
MAT,26.01.2027,14%,69.81,1000,-,RUB,RU000A105054
-,02.03.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,01.04.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,01.05.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,31.05.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,30.06.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,30.07.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,29.08.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,28.09.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,28.10.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,27.11.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,27.12.2023,14%,11.51,-,-,RUB,RU000A105SK4
-,26.01.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,25.02.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,26.03.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,25.04.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,25.05.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,24.06.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,24.07.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,23.08.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,22.09.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,22.10.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,21.11.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,21.12.2024,14%,11.51,-,-,RUB,RU000A105SK4
-,20.01.2025,14%,11.51,-,-,RUB,RU000A105SK4
-,19.02.2025,14%,11.51,-,-,RUB,RU000A105SK4
-,21.03.2025,14%,11.51,-,-,RUB,RU000A105SK4
-,20.04.2025,14%,11.51,-,-,RUB,RU000A105SK4
-,20.05.2025,14%,11.51,-,-,RUB,RU000A105SK4
-,19.06.2025,14%,11.51,-,-,RUB,RU000A105SK4
PUT,19.07.2025,14%,11.51,-,-,RUB,RU000A105SK4
-,18.08.2025,-,-,33.3,-,RUB,RU000A105SK4
-,17.09.2025,-,-,33.3,-,RUB,RU000A105SK4
-,17.10.2025,-,-,33.3,-,RUB,RU000A105SK4
-,16.11.2025,-,-,33.3,-,RUB,RU000A105SK4
-,16.12.2025,-,-,33.3,-,RUB,RU000A105SK4
-,15.01.2026,-,-,33.3,-,RUB,RU000A105SK4
-,14.02.2026,-,-,33.3,-,RUB,RU000A105SK4
-,16.03.2026,-,-,33.3,-,RUB,RU000A105SK4
-,15.04.2026,-,-,33.3,-,RUB,RU000A105SK4
-,15.05.2026,-,-,33.3,-,RUB,RU000A105SK4
-,14.06.2026,-,-,33.3,-,RUB,RU000A105SK4
-,14.07.2026,-,-,33.3,-,RUB,RU000A105SK4
-,13.08.2026,-,-,33.3,-,RUB,RU000A105SK4
-,12.09.2026,-,-,33.3,-,RUB,RU000A105SK4
-,12.10.2026,-,-,33.3,-,RUB,RU000A105SK4
-,11.11.2026,-,-,33.3,-,RUB,RU000A105SK4
-,11.12.2026,-,-,33.3,-,RUB,RU000A105SK4
-,10.01.2027,-,-,33.3,-,RUB,RU000A105SK4
-,09.02.2027,-,-,33.3,-,RUB,RU000A105SK4
-,11.03.2027,-,-,33.3,-,RUB,RU000A105SK4
-,10.04.2027,-,-,33.3,-,RUB,RU000A105SK4
-,10.05.2027,-,-,33.3,-,RUB,RU000A105SK4
-,09.06.2027,-,-,33.3,-,RUB,RU000A105SK4
-,09.07.2027,-,-,33.3,-,RUB,RU000A105SK4
-,08.08.2027,-,-,33.3,-,RUB,RU000A105SK4
-,07.09.2027,-,-,33.3,-,RUB,RU000A105SK4
-,07.10.2027,-,-,33.3,-,RUB,RU000A105SK4
-,06.11.2027,-,-,33.3,-,RUB,RU000A105SK4
-,06.12.2027,-,-,33.3,-,RUB,RU000A105SK4
MAT,05.01.2028,-,-,34.3,-,RUB,RU000A105SK4
-,25.06.2021,11%,9.04,-,-,RUB,RU000A1034X1
-,25.07.2021,11%,9.04,-,-,RUB,RU000A1034X1
-,24.08.2021,11%,9.04,-,-,RUB,RU000A1034X1
-,23.09.2021,11%,9.04,-,-,RUB,RU000A1034X1
-,23.10.2021,11%,9.04,-,-,RUB,RU000A1034X1
-,22.11.2021,11%,9.04,-,-,RUB,RU000A1034X1
-,22.12.2021,11%,9.04,-,-,RUB,RU000A1034X1
-,21.01.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,20.02.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,22.03.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,21.04.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,21.05.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,20.06.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,20.07.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,19.08.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,18.09.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,18.10.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,17.11.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,17.12.2022,11%,9.04,-,-,RUB,RU000A1034X1
-,16.01.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,15.02.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,17.03.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,16.04.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,16.05.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,15.06.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,15.07.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,14.08.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,13.09.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,13.10.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,12.11.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,12.12.2023,11%,9.04,-,-,RUB,RU000A1034X1
-,11.01.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,10.02.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,11.03.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,10.04.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,10.05.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,09.06.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,09.07.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,08.08.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,07.09.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,07.10.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,06.11.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,06.12.2024,11%,9.04,-,-,RUB,RU000A1034X1
-,05.01.2025,11%,9.04,-,-,RUB,RU000A1034X1
-,04.02.2025,11%,9.04,-,-,RUB,RU000A1034X1
-,06.03.2025,11%,9.04,-,-,RUB,RU000A1034X1
-,05.04.2025,11%,9.04,-,-,RUB,RU000A1034X1
-,05.05.2025,11%,9.04,-,-,RUB,RU000A1034X1
-,04.06.2025,11%,9.04,83.3,-,RUB,RU000A1034X1
-,04.07.2025,11%,8.29,83.3,-,RUB,RU000A1034X1
-,03.08.2025,11%,7.53,83.3,-,RUB,RU000A1034X1
-,02.09.2025,11%,6.78,83.3,-,RUB,RU000A1034X1
-,02.10.2025,11%,6.03,83.3,-,RUB,RU000A1034X1
-,01.11.2025,11%,5.28,83.3,-,RUB,RU000A1034X1
-,01.12.2025,11%,4.52,83.3,-,RUB,RU000A1034X1
-,31.12.2025,11%,3.77,83.3,-,RUB,RU000A1034X1
-,30.01.2026,11%,3.02,83.3,-,RUB,RU000A1034X1
-,01.03.2026,11%,2.26,83.3,-,RUB,RU000A1034X1
-,31.03.2026,11%,1.51,83.3,-,RUB,RU000A1034X1
MAT,30.04.2026,11%,0.76,83.7,-,RUB,RU000A1034X1
-,05.12.2023,10.17%,50.71,-,-,RUB,RU000A106C92
-,04.06.2024,10.17%,50.71,-,-,RUB,RU000A106C92
-,03.12.2024,10.17%,50.71,-,-,RUB,RU000A106C92
-,03.06.2025,10.17%,50.71,-,-,RUB,RU000A106C92
-,02.12.2025,10.17%,50.71,-,-,RUB,RU000A106C92
PUT,02.06.2026,10.17%,50.71,-,-,RUB,RU000A106C92
-,01.12.2026,-,-,-,-,RUB,RU000A106C92
-,01.06.2027,-,-,-,-,RUB,RU000A106C92
-,30.11.2027,-,-,-,-,RUB,RU000A106C92
MAT,30.05.2028,-,-,1000,-,RUB,RU000A106C92
-,31.10.2023,16%,39.89,-,-,RUB,RU000A106MV2
-,30.01.2024,16%,39.89,-,-,RUB,RU000A106MV2
-,30.04.2024,16%,39.89,-,-,RUB,RU000A106MV2
-,30.07.2024,16%,39.89,-,-,RUB,RU000A106MV2
-,29.10.2024,16%,39.89,-,-,RUB,RU000A106MV2
-,28.01.2025,16%,39.89,-,-,RUB,RU000A106MV2
-,29.04.2025,16%,39.89,-,-,RUB,RU000A106MV2
-,29.07.2025,16%,39.89,-,-,RUB,RU000A106MV2
-,28.10.2025,16%,39.89,-,-,RUB,RU000A106MV2
-,27.01.2026,16%,39.89,-,-,RUB,RU000A106MV2
-,28.04.2026,16%,39.89,-,-,RUB,RU000A106MV2
-,28.07.2026,16%,39.89,-,-,RUB,RU000A106MV2
-,27.10.2026,16%,39.89,-,-,RUB,RU000A106MV2
-,26.01.2027,16%,39.89,-,-,RUB,RU000A106MV2
-,27.04.2027,16%,39.89,-,-,RUB,RU000A106MV2
-,27.07.2027,16%,39.89,-,-,RUB,RU000A106MV2
-,26.10.2027,16%,39.89,-,-,RUB,RU000A106MV2
MAT,25.01.2028,16%,39.89,1000,-,RUB,RU000A106MV2
-,17.08.2023,13.5%,33.66,-,-,RUB,RU000A1068S9
-,16.11.2023,13.5%,33.66,-,-,RUB,RU000A1068S9
-,15.02.2024,13.5%,33.66,-,-,RUB,RU000A1068S9
-,16.05.2024,13.5%,33.66,-,-,RUB,RU000A1068S9
-,15.08.2024,13.5%,33.66,-,-,RUB,RU000A1068S9
-,14.11.2024,13.5%,33.66,-,-,RUB,RU000A1068S9
-,13.02.2025,13.5%,33.66,-,-,RUB,RU000A1068S9
-,15.05.2025,13.5%,33.66,-,-,RUB,RU000A1068S9
-,14.08.2025,13.5%,33.66,-,-,RUB,RU000A1068S9
-,13.11.2025,13.5%,33.66,-,-,RUB,RU000A1068S9
-,12.02.2026,13.5%,33.66,-,-,RUB,RU000A1068S9
-,14.05.2026,13.5%,33.66,-,-,RUB,RU000A1068S9
-,13.08.2026,13.5%,33.66,-,-,RUB,RU000A1068S9
-,12.11.2026,13.5%,33.66,-,-,RUB,RU000A1068S9
-,11.02.2027,13.5%,33.66,-,-,RUB,RU000A1068S9
-,13.05.2027,13.5%,33.66,-,-,RUB,RU000A1068S9
-,12.08.2027,13.5%,33.66,250,-,RUB,RU000A1068S9
-,11.11.2027,13.5%,25.24,250,-,RUB,RU000A1068S9
-,10.02.2028,13.5%,16.83,250,-,RUB,RU000A1068S9
MAT,11.05.2028,13.5%,8.41,250,-,RUB,RU000A1068S9
-,24.12.2020,5.7%,14.21,-,-,RUB,RU000A1025F6
-,25.03.2021,5.7%,14.21,120,-,RUB,RU000A1025F6
-,24.06.2021,5.7%,12.51,220,-,RUB,RU000A1025F6
-,23.09.2021,5.7%,9.38,-,-,RUB,RU000A1025F6
-,23.12.2021,5.7%,9.38,-,-,RUB,RU000A1025F6
-,24.03.2022,5.7%,9.38,-,-,RUB,RU000A1025F6
-,23.06.2022,5.7%,9.38,-,-,RUB,RU000A1025F6
-,22.09.2022,5.7%,9.38,-,-,RUB,RU000A1025F6
-,22.12.2022,5.7%,9.38,-,-,RUB,RU000A1025F6
-,23.03.2023,5.7%,9.38,220,-,RUB,RU000A1025F6
-,22.06.2023,5.7%,6.25,-,-,RUB,RU000A1025F6
-,21.09.2023,5.7%,6.25,-,-,RUB,RU000A1025F6
-,21.12.2023,5.7%,6.25,-,-,RUB,RU000A1025F6
-,21.03.2024,5.7%,6.25,100,-,RUB,RU000A1025F6
-,20.06.2024,5.7%,4.83,280,-,RUB,RU000A1025F6
-,19.09.2024,5.7%,0.85,-,-,RUB,RU000A1025F6
-,19.12.2024,5.7%,0.85,-,-,RUB,RU000A1025F6
-,20.03.2025,5.7%,0.85,-,-,RUB,RU000A1025F6
-,19.06.2025,5.7%,0.85,-,-,RUB,RU000A1025F6
MAT,18.09.2025,5.7%,0.85,60,-,RUB,RU000A1025F6
-,04.02.2024,7.85%,3925,-,-,RUB,RU000A107A69
-,04.08.2024,7.85%,3925,-,-,RUB,RU000A107A69
-,04.02.2025,7.85%,3925,-,-,RUB,RU000A107A69
MAT,04.08.2025,7.85%,3925,100000,-,RUB,RU000A107A69
-,21.06.2018,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,20.12.2018,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,20.06.2019,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,19.12.2019,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,18.06.2020,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,17.12.2020,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,17.06.2021,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,16.12.2021,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,16.06.2022,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
PUT,15.12.2022,7.75%,38.64,-,-,RUB,RU000A0ZYLG5
-,15.06.2023,9.3%,46.37,-,-,RUB,RU000A0ZYLG5
-,14.12.2023,9.3%,46.37,-,-,RUB,RU000A0ZYLG5
-,13.06.2024,9.3%,46.37,-,-,RUB,RU000A0ZYLG5
-,12.12.2024,9.3%,46.37,-,-,RUB,RU000A0ZYLG5
-,12.06.2025,9.3%,46.37,-,-,RUB,RU000A0ZYLG5
PUT,11.12.2025,9.3%,46.37,-,-,RUB,RU000A0ZYLG5
-,11.06.2026,-,-,-,-,RUB,RU000A0ZYLG5
-,10.12.2026,-,-,-,-,RUB,RU000A0ZYLG5
-,10.06.2027,-,-,-,-,RUB,RU000A0ZYLG5
MAT,09.12.2027,-,-,1000,-,RUB,RU000A0ZYLG5
-,24.05.2022,9.55%,47.62,-,-,RUB,RU000A104362
-,22.11.2022,9.55%,47.62,-,-,RUB,RU000A104362
-,23.05.2023,9.55%,47.62,-,-,RUB,RU000A104362
-,21.11.2023,9.55%,47.62,-,-,RUB,RU000A104362
-,21.05.2024,9.55%,47.62,-,-,RUB,RU000A104362
-,19.11.2024,9.55%,47.62,-,-,RUB,RU000A104362
-,20.05.2025,9.55%,47.62,-,-,RUB,RU000A104362
-,18.11.2025,9.55%,47.62,-,-,RUB,RU000A104362
-,19.05.2026,9.55%,47.62,-,-,RUB,RU000A104362
MAT,17.11.2026,9.55%,47.62,1000,-,RUB,RU000A104362
-,20.05.2024,20%,49.86,-,-,RUB,RU000A107SX3
-,19.08.2024,20%,49.86,-,-,RUB,RU000A107SX3
-,18.11.2024,18%,44.88,-,-,RUB,RU000A107SX3
-,17.02.2025,18%,44.88,-,-,RUB,RU000A107SX3
-,19.05.2025,16%,39.89,-,-,RUB,RU000A107SX3
-,18.08.2025,16%,39.89,-,-,RUB,RU000A107SX3
-,17.11.2025,16%,39.89,-,-,RUB,RU000A107SX3
-,16.02.2026,16%,39.89,-,-,RUB,RU000A107SX3
-,18.05.2026,16%,39.89,-,-,RUB,RU000A107SX3
-,17.08.2026,16%,39.89,-,-,RUB,RU000A107SX3
-,16.11.2026,16%,39.89,-,-,RUB,RU000A107SX3
MAT,15.02.2027,16%,39.89,1000,-,RUB,RU000A107SX3
-,06.04.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,06.05.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,05.06.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,05.07.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,04.08.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,03.09.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,03.10.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,02.11.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,02.12.2023,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,01.01.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,31.01.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,01.03.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,31.03.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,30.04.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,30.05.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,29.06.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,29.07.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,28.08.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,27.09.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,27.10.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,26.11.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,26.12.2024,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,25.01.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,24.02.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,26.03.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,25.04.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,25.05.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,24.06.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,24.07.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,23.08.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
-,22.09.2025,14.5%,11.92,-,-,RUB,RU000A105WZ4
